id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
22043751,The best you can get in Antwerp! Exceptionally.,153628016,Ann,,Stadspark,51.20348,4.41218,Entire home/apt,130,2,2,2018-10-21,0.06,1,113
22062314,Résidence Juno,70945619,Dirk,,Groenenhoek,51.20014,4.44135,Entire home/apt,150,2,0,,,1,0
22070906,AntwerpCentrum4,161228373,Laura,,Stuivenberg,51.22539,4.43237,Private room,27,1,166,2020-03-08,5.37,3,263
22073835,Cosy apartment in Antwerp,15329276,Lucas,,Universiteitsbuurt,51.22461,4.41295,Entire home/apt,70,15,3,2019-01-05,0.10,1,0
22097777,The Golden Gate {private studio - Central Station},55406436,Dietrich & Sofie,,Amandus - Atheneum,51.22273,4.42091,Entire home/apt,59,2,249,2020-03-16,9.95,3,268
22102755,Cosy appeasement surrounded by green parks,11799871,Helena,,Deurne Zuid Oost,51.1996,4.46003,Entire home/apt,35,1,6,2018-02-26,0.20,1,0
22116787,Preciosa gran casa/Nice big house for 7-20 persons,107750838,S.,,Haringrode,51.20594,4.42095,Entire home/apt,550,7,0,,,34,364
22134240,"Fresh, modern and spacious 2 bedroom apartment",137224236,Hasan,,Borgerhout Extra Muros,51.19944,4.44882,Entire home/apt,75,1,64,2020-02-23,2.13,1,177
22160486,Antwerp Centre - Art Deco (BL27),40455235,Christiane,,Harmonie,51.20976,4.40617,Entire home/apt,100,1,106,2020-03-20,3.55,4,336
22162322,spacious & bright apartment,10688753,Hannah,,Deurne Zuid West,51.21105,4.45447,Entire home/apt,39,4,6,2018-08-05,0.23,1,0
22169539,Privilege Guest House - rooms with a view,107899426,Carlo,,Amandus - Atheneum,51.22155,4.41843,Private room,49,15,1,2018-08-02,0.04,1,0
22169585,"Zurenborg, Antwerpen",18587562,Filip,,Zurenborg,51.20752,4.43029,Entire home/apt,150,5,0,,,1,0
22181904,Characteristic Attic/Suite Casa Zurenborg,6248736,Paolo,,Oud - Berchem,51.20551,4.43296,Private room,60,1,33,2020-02-04,1.10,2,0
22191315,Toffe studio in het hartje van het oude Antwerpen,135610682,Leentje,,Historisch Centrum,51.22092,4.40246,Entire home/apt,60,2,175,2020-03-09,5.71,4,316
22199614,Cozy comfortable studio,45299420,Joran,,Borgerhout Intra Muros Zuid,51.21275,4.44003,Private room,35,4,4,2019-12-21,0.14,1,358
22201721,Cosy room in city centre,26376635,Halil,,Amandus - Atheneum,51.22517,4.41922,Private room,100,1,0,,,1,0
22235229,Entire flat in the middle of Antwerp,42432875,Raman,,Stadspark,51.20278,4.41355,Entire home/apt,70,1,20,2020-02-18,1.78,2,0
22254325,Cozy Room With Private Bathroom!,5915059,Kristof & Abbie,,Oud - Berchem,51.1997,4.43066,Private room,75,2,65,2020-01-16,2.34,1,0
22262291,Yellow Submarine B&B,162678258,Vicky,,Historisch Centrum,51.22434,4.4048,Private room,65,5,0,,,2,0
22284431,Familiewoning Boekenbergpark vlakbij Antwerpen,6235053,Sara,,Deurne Zuid Oost,51.19648,4.46373,Entire home/apt,125,4,3,2018-07-30,0.11,1,0
22322894,AntwerpCentrum2,161228373,Laura,,Stuivenberg,51.22662,4.43402,Private room,20,1,122,2020-03-13,4.02,3,345
22335828,Big 4 bedroom house with free parking,133352001,Willem,,Wilrijk Centrum,51.17245,4.3903,Entire home/apt,65,1,40,2020-06-11,1.33,2,0
22372045,301､Antwerp central station's charming apartment,52106350,Jackie,,Centraal Station,51.21756,4.42594,Entire home/apt,100,2,60,2020-02-26,1.99,6,180
22372515,Industrial style apartment in the heart of town,15780894,Simon,,Borgerhout Intra Muros Zuid,51.21139,4.42912,Entire home/apt,63,1,6,2018-01-28,0.20,11,0
22404084,Stylish room 03 in Historic house,77466862,Martin,,Stadspark,51.2049,4.41548,Entire home/apt,135,1,1,2020-06-14,1,4,53
22430104,Beautiful and bright design apartment,77345259,Laura,,Hoogte,51.17514,4.40752,Entire home/apt,100,2,0,,,1,0
22452502,Unique city apartment Antwerp,67804340,Charel,,Zuid,51.20732,4.39021,Entire home/apt,165,2,3,2018-04-20,0.11,1,0
22460081,Cozy light apartment close to the city center,142496531,Dara,,Historisch Centrum,51.22026,4.40276,Entire home/apt,44,2,0,,,1,0
22465258,Cosy apartment in the heart of Antwerp,66223859,Hilde,,Theaterbuurt-Meir,51.2153,4.40878,Entire home/apt,95,2,31,2020-03-15,1.09,1,0
22465835,BoHo city House (easy parking),138201030,Sumeyye,,Borgerhout Extra Muros,51.20843,4.4512,Entire home/apt,150,1,12,2020-01-05,0.45,4,361
22508997,Cosy Suite Casa Zurenborg,6248736,Paolo,,Oud - Berchem,51.20467,4.43103,Private room,85,1,16,2019-12-22,0.56,2,19
22547550,Rustig appartement van 90 vierkant meter.,23175991,Hazim,,Borgerhout Intra Muros Noord,51.21544,4.43825,Private room,31,1,10,2018-05-06,0.34,1,0
22585207,Comfortable apartment in a lovely neighbourhood,50360708,Zhiruo Anita,,Borgerhout Extra Muros,51.19981,4.4565,Entire home/apt,80,2,45,2020-03-09,1.54,1,90
22613237,Antwerp Zuid cosy studio flat,86159902,Steven,,Zuid,51.21138,4.39278,Entire home/apt,60,300,5,2020-03-07,0.17,1,363
22632610,Little Wild Studio,6622709,Stéphanie,,Markgrave,51.19645,4.40878,Entire home/apt,65,4,35,2020-03-17,1.25,1,0
22634142,Overnachting voor 2 aan het Groen Kwartier!,166635033,Tim,,Haringrode,51.20483,4.42736,Private room,50,1,65,2019-12-14,2.21,1,0
22668676,Kloosterstraat appartment Antwerpen,167012230,Lonneke,,Sint-Andries,51.21633,4.39544,Entire home/apt,85,1,95,2020-03-08,6.64,1,8
22685809,In the heart of fashion & shopping district,27882345,Jesse,,Sint-Andries,51.21441,4.39837,Entire home/apt,85,1,0,,,1,0
22708143,City center Antwerp  ⭐️top located⭐️,167484500,Patrick,,Historisch Centrum,51.22261,4.40324,Entire home/apt,95,2,81,2020-03-09,2.91,2,150
22712447,Meir Apartment,159006893,David,,Theaterbuurt-Meir,51.21733,4.40331,Entire home/apt,75,1,13,2018-04-26,0.45,2,0
22729647,apartment  with balcony ( city center ),67322181,Eli,,Borgerhout Intra Muros Zuid,51.21386,4.42903,Entire home/apt,150,1,47,2020-01-05,1.61,8,272
22742449,Cozy 2 bedroom apartement,110993942,Rev,,Amandus - Atheneum,51.21905,4.42292,Entire home/apt,95,2,11,2019-09-29,0.38,16,365
22760259,Knusse studio met zicht op de kathedraal,135610682,Leentje,,Historisch Centrum,51.22008,4.40227,Entire home/apt,40,2,98,2020-03-09,3.33,4,364
22800465,"Cosy, charming apartment",10668854,Joris,,Brederode,51.20745,4.39982,Entire home/apt,60,2,6,2018-10-21,0.26,1,0
22805099,Stijlvol appartement aan het Stadspark (WIFI),8919910,Kristel,,Stadspark,51.21176,4.41,Entire home/apt,185,1,17,2018-12-02,0.60,1,140
22823846,Spacious apartment in an oasis of tranquillity,168706142,Annelies,,Petroleum - Zuid,51.1945,4.39272,Private room,45,21,0,,,1,0
22888341,Cosy studio in Antwerp near the city centre.,83277361,Wim,,Borgerhout Intra Muros Zuid,51.21106,4.43675,Entire home/apt,10,2,64,2019-07-29,2.37,1,0
22943053,Private Studio long term...,11087865,Rooms Antwerpen,,Universiteitsbuurt,51.22213,4.41325,Entire home/apt,36,1,38,2019-10-03,1.52,5,89
22962721,Nice and private appartment for max 6p,50457379,Mel,,Deurne Zuid West,51.20794,4.45616,Entire home/apt,50,2,132,2020-05-20,4.88,1,303
22964399,Cozy Apartment on Most Central Location in Antwerp,165436938,Willem,,Theaterbuurt-Meir,51.21806,4.40846,Entire home/apt,45,1,134,2020-03-07,4.61,32,347
22993143,Quiet Area / Close to the port of Antwerp,43269746,Freddy,,Ekeren Centrum,51.28631,4.41946,Private room,28,1,27,2020-01-10,1.07,2,119
22993422,Design City Centre Apartment,170532458,Catherine,,Harmonie,51.20826,4.40887,Entire home/apt,62,2,156,2020-03-08,5.43,1,0
23011361,Lofty style apartment,15265893,Leen,,Amandus - Atheneum,51.22189,4.41959,Entire home/apt,45,60,9,2019-09-30,0.31,1,122
23028504,Antwerp J&J Apartment,147371686,Kristine,,Sint-Andries,51.21521,4.39733,Entire home/apt,80,2,122,2020-03-09,4.25,1,251
23033176,"Mooi, licht en comfortabel app. te Antwerpen",170915114,Marie-Christine,,Stuivenberg,51.22729,4.42916,Entire home/apt,59,2,87,2020-03-08,3.03,1,0
23034489,Antwerp City Loft,166545900,Soetkin,,Historisch Centrum,51.2224,4.40368,Entire home/apt,95,2,46,2020-01-25,1.91,1,129
23034636,Apartment in the historical center of Antwerp,170928209,Elise,,Historisch Centrum,51.22155,4.40297,Entire home/apt,45,1,58,2019-05-23,2.03,1,0
23049516,Bright & sunny (corner)house,46048591,Karen,,Borgerhout Intra Muros Zuid,51.21228,4.43403,Entire home/apt,65,1,9,2020-01-02,0.39,1,0
23049794,Roaring 20's Apartment,103947136,Charissa,,Theaterbuurt-Meir,51.21735,4.40957,Entire home/apt,150,1,6,2019-11-01,0.22,2,345
23051224,Spacious apartment at 'Den Dam' for two,105681380,Daan,,Dam,51.23277,4.42437,Entire home/apt,75,2,23,2020-03-09,0.87,1,358
23117654,Spacious appartment with all facilities,171777067,Lamyae,,Borgerhout Extra Muros,51.20596,4.45111,Entire home/apt,96,2,25,2019-02-22,0.93,1,0
23141079,Lovely spacious house close to parks and tramway,24417341,Marleen,,Deurne Zuid West,51.20239,4.45988,Entire home/apt,59,4,57,2020-03-10,2.15,1,174
23141583,Appartement,171985569,Wannes,,Haringrode,51.20447,4.41751,Entire home/apt,60,2,1,2019-03-04,0.06,1,0
23162754,Penthouse Studio with Terrace and Park View,150914667,Kristel,,Centraal Station,51.21151,4.41836,Private room,54,2,29,2020-06-21,1.22,1,72
23181475,Spacious bright room in a cozy house,68051781,Jeroen,,Borgerhout Intra Muros Zuid,51.21169,4.43572,Private room,39,1,228,2020-03-01,8.29,1,138
23217525,Cute Cozy Apartment Central Antwerp,165436938,Willem,,Historisch Centrum,51.2193,4.40005,Entire home/apt,45,1,129,2020-02-28,4.52,32,0
23224114,Cozy place in trendy area with unique terrace!,2264067,Stef,,Brederode,51.1996,4.3906,Entire home/apt,65,2,33,2020-01-05,1.22,1,112
23253358,"Cozy apartment, near the heart of Antwerp",1691155,Loïc,,Kiel,51.1809,4.38629,Entire home/apt,99,1,11,2020-01-20,0.39,2,1
23263115,New Apartment,29900364,Steve,,Dam,51.23409,4.42622,Entire home/apt,80,2,5,2018-07-30,0.18,1,0
23263382,Studio Centraal Station,24356334,Narine,,Centraal Station,51.218,4.42319,Entire home/apt,57,1,42,2019-09-21,1.48,1,172
23278921,Light airy modern apartment. Fantastic location!,3865144,Jon,,Zurenborg,51.20751,4.42728,Private room,55,1,1,2018-02-23,0.04,1,0
23279726,Trendy appartment in the Centre of Antwerp (Zuid),173313307,Coralie,,Zuid,51.20634,4.39057,Entire home/apt,50,7,0,,,1,0
23300022,Industrial Loft,105664328,Willem,,Borgerhout Intra Muros Zuid,51.2153,4.42848,Entire home/apt,90,2,40,2020-03-09,1.40,1,7
23301255,Antwerp 5 single bed new apartment comfort easy 2,81473695,Robert And Jacky,,Stadspark,51.20425,4.41251,Entire home/apt,112,2,14,2019-09-18,0.52,9,88
23364073,Bright and sunny House with 2 duplex Apartments!,84498948,Klaartje,,Harmonie,51.20554,4.40497,Entire home/apt,204,2,60,2020-03-01,2.15,3,285
23372858,Private attic in town house from 1890,174207585,Sylvie,,Amandus - Atheneum,51.22378,4.42058,Private room,63,1,96,2020-03-08,3.83,1,139
23385815,De Montebello,12237989,Klara,,Harmonie,51.20834,4.4068,Entire home/apt,90,30,24,2018-09-02,0.96,1,0
23386612,Perfectly located luxury & beautiful apartment,13286840,Axel,,Theaterbuurt-Meir,51.21574,4.40758,Entire home/apt,105,29,13,2020-01-01,0.52,1,351
23392537,Charlie’s Loft (Bed and Breakfast),174166821,Charlie’S,,Zuid,51.20949,4.39444,Entire home/apt,295,1,0,,,1,364
23392809,Sincerity Yours!!,173362403,Meyrem,,Haringrode,51.20134,4.42799,Private room,40,2,26,2020-03-15,0.96,1,0
23395109,Bright apartment in trendy Antwerp South district,6930093,"Ian, Jande En Marie",,Zuid,51.20999,4.39109,Entire home/apt,80,2,41,2020-01-31,1.45,2,348
23444164,Modern Scandi house near city center (with bikes),6212859,Joris,,Haringrode,51.20646,4.42278,Entire home/apt,66,1,12,2019-09-22,0.52,1,0
23444238,Simone's Kitchen B&B - Deluxe Double Room,110469250,Alistair,,Stadspark,51.20767,4.41463,Private room,55,1,7,2020-02-26,0.27,2,145
23500895,Private floor in a brand new townhouse,44085325,Charline,,Sint-Andries,51.21645,4.40059,Private room,110,1,62,2020-02-23,2.52,4,0
23521144,Duchess,43658721,Nicole,,Stadspark,51.20789,4.41054,Entire home/apt,160,2,41,2020-03-08,1.51,1,49
23524053,Simone's Kitchen B&B - Double Room,110469250,Alistair,,Stadspark,51.20839,4.41629,Private room,55,1,32,2020-03-15,1.16,2,137
23558021,Private room in a shared family apartment.,82515107,Wahid,,Oud - Merksem,51.24853,4.44991,Private room,20,1,122,2020-03-06,4.40,1,179
23628172,TheDUPLEX(+terrace!): Nature&City life of Antwerp!,93506620,Stig,,Deurne Zuid Oost,51.20261,4.47535,Entire home/apt,59,2,128,2020-06-13,4.95,1,113
23636688,Once Upon A Time *UNIQUE* -1 min. from Grote Markt,176907315,Grace,,Historisch Centrum,51.21913,4.39777,Entire home/apt,59,1,163,2020-03-11,6.07,1,0
23638756,Antwerp Centre - Shopping Meir (HV38),40455235,Christiane,,Theaterbuurt-Meir,51.21697,4.40538,Entire home/apt,100,1,104,2020-03-13,3.83,4,309
23640408,Bij Anja & familie 1,176941544,Anja,,Kiel,51.18399,4.38912,Private room,65,1,11,2018-07-01,0.40,2,83
23648034,Bij Anja & familie 2,176941544,Anja,,Kiel,51.18379,4.38789,Private room,60,1,9,2018-08-19,0.33,2,90
23694647,Ideally located studio/apartment,87235894,Hannelore,,Markgrave,51.19374,4.41082,Entire home/apt,32,4,3,2019-02-28,0.11,1,0
23739549,"Stylish apartment, central location, parkview!",31339721,Ophelia,,Centraal Station,51.21486,4.41569,Entire home/apt,60,4,2,2018-08-31,0.09,1,19
23755415,Feel Home,165968147,Ingrid,,Linkeroever,51.21639,4.38138,Private room,59,1,115,2020-03-08,4.52,1,184
23786630,Modern and spacious studio in the City Centre-70m2,157495101,Tinka,,Historisch Centrum,51.22726,4.40259,Entire home/apt,95,2,93,2020-02-23,3.51,1,0
23787141,"Nice house breakfast incl near Tomorrowland, Boom",37924197,Ellen,,Oosterveld - Elsdonk,51.17103,4.41921,Entire home/apt,800,3,0,,,1,171
23789288,3 bedroom apartment in art nouveau building,101262040,Geert,,Haringrode,51.20166,4.42937,Entire home/apt,63,2,5,2019-05-10,0.34,3,0
23808927,Lovely Apartment,61141919,Jens,,Deurne Noord,51.23087,4.45622,Entire home/apt,60,2,33,2019-08-04,1.22,1,0
23825073,Cosy Studio near Central Station,4396703,Son,,Amandus - Atheneum,51.2215,4.42607,Private room,75,1,5,2019-04-21,0.22,4,361
23867299,Amazing 3 bedroom apartment with elevator and WIFI,86306275,Pieter,,Markgrave,51.19614,4.40857,Entire home/apt,145,1,8,2020-03-08,0.30,38,172
23899480,New! Cosy room for two - A-located!,43657326,Siroe,,Sint-Andries,51.21618,4.39988,Private room,65,2,15,2019-06-10,0.56,1,0
23969353,Nice and clean apartment centre Antwerp,179701814,Iris,,Amandus - Atheneum,51.2193,4.42831,Entire home/apt,40,1,7,2018-08-10,0.27,1,0
23984499,Room with a great view close to central station!,20028067,Randy,,Zurenborg,51.21049,4.42361,Private room,70,2,10,2019-04-01,0.37,1,362
23984840,"Big, bright sunny app. in center of Antwerp",16627148,Lieselot,,Borgerhout Intra Muros Noord,51.21827,4.43211,Entire home/apt,120,1,18,2020-03-15,0.69,1,17
24013950,Penthouse with spectacular views central Antwerp,5276921,Evy,,Stadspark,51.20748,4.41931,Entire home/apt,120,1,7,2020-03-10,1.19,2,0
24015470,Penthouse with spectacular views,5276921,Evy,,Stadspark,51.20784,4.41983,Private room,67,20,0,,,2,0
24015804,Central Park apartment,60219699,Eugene,,Stadspark,51.20782,4.41661,Entire home/apt,45,2,3,2020-06-14,0.11,14,327
24018482,COZY PLACE CLOSED TO CITY CENTER,180747205,Osama,,Brederode,51.20075,4.3935,Private room,25,1,11,2018-09-16,0.41,1,0
24040311,2 persons room,154010785,Sade,,Hoogte,51.173,4.40566,Private room,49,2,18,2020-06-08,0.77,3,360
24061317,Instaworthy view 2 | A location | peaceful | shops,4563513,Rayes,,Theaterbuurt-Meir,51.21374,4.40887,Entire home/apt,79,1,225,2020-03-15,8.29,3,347
24061523,"Beautiful, spacious house close to everything.",181144506,Frederik,,Amandus - Atheneum,51.22046,4.4193,Entire home/apt,125,6,8,2020-03-15,0.30,1,151
24073624,Bright and spacious 120 m2 apartment Antwerp!,7856111,Bart,,Markgrave,51.19599,4.4049,Entire home/apt,85,12,4,2020-01-07,0.15,1,87
24170223,Penthouse met uniek zicht op Antwerpen 15e etage,8508094,Bert,,Borgerhout Extra Muros,51.20271,4.44458,Entire home/apt,50,2,2,2020-02-09,0.42,2,3
24263595,Beautiful and Spacious Flats in Antwerpen,4140161,Executive,,Eilandje,51.23165,4.41029,Entire home/apt,999,1,2,2020-02-12,0.13,42,0
24264924,Cozy Flats in Antwerpen,4140161,Executive,,Eilandje,51.23001,4.41074,Entire home/apt,999,1,2,2020-03-01,0.12,42,192
24266685,Antwerp City Furnished Apartments,4140161,Executive,,Eilandje,51.23165,4.41119,Entire home/apt,999,1,0,,,42,194
24308139,"Zonnige, trendy Duplex in hartje Antwerpen",90201257,Erwin,,Historisch Centrum,51.22287,4.39943,Entire home/apt,120,2,14,2020-03-08,0.54,1,362
24340681,Lovely house in trendy location.,43185160,Yan,,Oud - Berchem,51.20083,4.42352,Entire home/apt,250,2,84,2020-03-09,3.37,4,141
24375824,Two-room studio without kitchen for 2 persons,31222580,Katrijn,,Dam,51.23231,4.42284,Private room,35,6,3,2019-08-19,0.19,1,89
24419851,Cosy one bedroom appartment Antwerp South,22432864,Lenka,,Zuid,51.20765,4.38626,Entire home/apt,75,2,17,2019-08-13,0.65,1,141
24426695,Topliging 1,174048356,Saami,,Universiteitsbuurt,51.22387,4.40565,Entire home/apt,73,1,110,2020-03-10,4.27,2,105
24427819,Topliging 2,174048356,Saami,,Universiteitsbuurt,51.22387,4.40565,Entire home/apt,65,1,77,2020-03-09,3.44,2,287
24440403,Smartflats City Theatre 201 - 2bed - Meir,2792958,Alex,,Theaterbuurt-Meir,51.21654,4.40585,Entire home/apt,99,1,19,2020-01-19,0.73,24,307
24445658,HighskyRom,184622414,Yassine,,Hoboken - Noord,51.18652,4.37331,Private room,45,1,28,2019-10-11,1.06,1,0
24486262,Perfecte locatie voor een perfect uitstapje,135610682,Leentje,,Historisch Centrum,51.22101,4.40257,Entire home/apt,60,2,130,2020-06-22,5.47,4,349
24518063,Entrepot3/Workspace-Appartement/Kloosterstraat2000,334804,Ann,,Sint-Andries,51.21676,4.39315,Entire home/apt,71,2,18,2020-05-10,0.70,1,309
24531674,Spacious newly built apartment with terrace !,185315464,Hannelore,,Harmonie,51.20344,4.41087,Entire home/apt,95,2,48,2020-03-04,1.85,2,180
24548862,"Apartment with terrace, top location, musea, resto",123763332,Mk,,Brederode,51.20594,4.39438,Entire home/apt,95,2,42,2020-01-01,1.60,1,150
24555417,Spacious studio apartment with beautiful park view,10598905,Eddie,,Stadspark,51.20255,4.41314,Entire home/apt,25,80,1,2018-08-31,0.05,6,365
24596945,Biekorfstraat,110933932,Françoise,,Stuivenberg,51.22936,4.42625,Private room,45,1,120,2020-03-01,4.62,2,86
24669581,Oase van licht,33357801,Gerdje & Luc,,Theaterbuurt-Meir,51.21473,4.40867,Entire home/apt,75,2,48,2020-02-23,1.90,1,81
24670984,Central duplex apartment to discover Antwerp,54204636,Thomas,,Amandus - Atheneum,51.22228,4.42086,Entire home/apt,139,2,21,2020-03-03,0.90,1,151
24696964,Cosy flat near trendy Zurenborg,9062298,Hannah,,Groenenhoek,51.19897,4.44056,Entire home/apt,50,2,1,2020-02-24,0.25,2,200
24713161,ART DECO N° 10 - Stylish ground floor apartment,65444246,Seb,,Oud - Berchem,51.20264,4.43141,Entire home/apt,89,1,35,2020-02-16,1.40,1,0
24716831,Luxury flat with river view in trendy Antwerp,10818677,Nader,,Sint-Andries,51.21325,4.39354,Entire home/apt,120,2,27,2020-01-05,1.04,1,0
24721664,Antwerp - upper floor in a quiet house,186870745,Niels,,Borgerhout Extra Muros,51.20498,4.44987,Private room,23,15,2,2018-07-23,0.08,1,0
24740629,Apartement just outside the city with small garden,67066098,Manon,,Hoogte,51.18335,4.39458,Entire home/apt,40,5,20,2020-02-10,0.77,1,266
24829527,Antwerp - spatious one bedroom ap. for 2,48602699,Anthony,,Zuid,51.20955,4.38742,Entire home/apt,100,2,20,2019-11-17,0.79,1,364
24846820,Room in the historic centre with hotel facilities,44085325,Charline,,Sint-Andries,51.21655,4.3999,Private room,35,1,121,2020-03-09,4.69,4,0
24847714,"NEW APARTMENT ANTWERP CENTRE, hotel feeling",44085325,Charline,,Sint-Andries,51.21647,4.40062,Entire home/apt,150,1,6,2019-03-31,0.28,4,26
24849164,Modern room historic centre with hotel sheets,44085325,Charline,,Sint-Andries,51.21646,4.40061,Private room,50,1,119,2020-03-08,4.67,4,146
24900105,Cosy  apartment two steps from the museum,188263278,Christine,,Zuid,51.20828,4.39658,Entire home/apt,82,2,15,2019-10-14,0.58,3,122
24961581,Beautifull apartment,96214620,Wim,,Borgerhout Intra Muros Noord,51.21617,4.43992,Entire home/apt,100,2,33,2020-03-16,1.70,1,298
